none_train,none_val,reg_train,reg_val
0.0063802278600633144,0.27798354625701904,0.02292131446301937,0.2733767628669739
0.006176033057272434,0.27847033739089966,0.022401465103030205,0.2740798890590668
0.005977679509669542,0.27861493825912476,0.021958958357572556,0.27352601289749146
0.005793736316263676,0.27882876992225647,0.021592602133750916,0.271908700466156
0.00561485905200243,0.27857959270477295,0.02099398523569107,0.27110666036605835
0.005444955546408892,0.2785482704639435,0.02056875079870224,0.27045339345932007
0.0052800304256379604,0.27914273738861084,0.02017282508313656,0.2712322175502777
0.005123813170939684,0.27948513627052307,0.01979677937924862,0.2718304693698883
0.004972746130079031,0.28029459714889526,0.019676832482218742,0.27592921257019043
0.004834290128201246,0.2809307277202606,0.0193942803889513,0.27631068229675293
0.004700175952166319,0.2809623181819916,0.0189546849578619,0.2742183804512024
0.0045627118088305,0.2810121476650238,0.018369950354099274,0.2718929350376129
0.004437503404915333,0.28104421496391296,0.017987871542572975,0.2702704071998596
0.004317285027354956,0.28176042437553406,0.017699262127280235,0.2704710364341736
0.004202533513307571,0.28220510482788086,0.017447976395487785,0.2709639072418213
0.004092283546924591,0.2830299437046051,0.017136476933956146,0.27257585525512695
0.003986316733062267,0.28296443819999695,0.01687786541879177,0.2720199525356293
0.0038846139796078205,0.2829728424549103,0.016599249094724655,0.27168363332748413
0.003786824643611908,0.2833938002586365,0.01634651981294155,0.27210667729377747
0.0036938583943992853,0.28368788957595825,0.016194557771086693,0.2720347046852112
0.003602005075663328,0.28408902883529663,0.01596774160861969,0.27244797348976135
0.0035137583035975695,0.2841183841228485,0.015744894742965698,0.2725103199481964
0.003428924595937133,0.28466200828552246,0.015529879368841648,0.2723638713359833
0.0033472729846835136,0.28475722670555115,0.015304210595786572,0.2715507745742798
0.00326912896707654,0.28540340065956116,0.015071878209710121,0.27239179611206055
0.0031942068599164486,0.28568369150161743,0.014916026033461094,0.27385812997817993
0.0031221266835927963,0.2863874137401581,0.014748013578355312,0.2747529149055481
0.0030524861067533493,0.2867846190929413,0.014551440253853798,0.2739475667476654
